cluster,user_count,sender_axis_score,receiver_axis_score,network_axis_score,sent_vote_count_d0_7,received_vote_count_d0_7,friend_count,same_class_active_d0_7,same_grade_active_d0_7,candidate_exposure_count_d0_7,pending_votes,activity_score,relationship_score,cluster_label,label_rule
1,4714,5.800030774734534,7.646926487483774,3.3266754369263087,190.2078913873568,160.04879083580823,61.647221043699616,15.982605006364022,202.48493848112008,622.5171828595672,100.47645311837081,7.646926487483774,0.8333333333333334,"고활동·고관계·중적체 (n=4,714)","초기 발신/수신 활동은 고수준, 관계망은 고수준이며 미확인 Ping 평균은 중수준인 군집"
3,7674,-0.04833009762987202,5.655526805647246,2.855947425914602,0.054078707323429766,14.436017722178786,66.10815741464685,12.719833203023196,133.9614281991139,52.83763356789158,111.22882460255408,5.655526805647246,0.6666666666666666,"고활동·저관계·고적체 (n=7,674)","초기 발신/수신 활동은 고수준, 관계망은 저수준이며 미확인 Ping 평균은 고수준인 군집"
0,396982,-0.05323533099899057,-0.12471496040468315,0.18137223963790794,0.000632270480777466,0.000274571643046788,67.33312593518095,13.85742930409943,112.51534578393982,0.03726113526557879,128.7754709281529,-0.05323533099899057,0.75,"저활동·고관계·고적체 (n=396,982)","초기 발신/수신 활동은 저수준, 관계망은 고수준이며 미확인 Ping 평균은 고수준인 군집"
2,239241,-0.024397957424712628,-0.12513962806192738,-0.45811546930532593,0.00289248080387559,9.613736775887076e-05,34.29477806897647,8.160532684615095,67.46178539631585,0.020167947801589193,19.047337203907357,-0.024397957424712628,0.25,"저활동·저관계·저적체 (n=239,241)","초기 발신/수신 활동은 저수준, 관계망은 저수준이며 미확인 Ping 평균은 저수준인 군집"
