cluster,user_count,sender_axis_score,receiver_axis_score,network_axis_score,sent_vote_count_d0_7,received_vote_count_d0_7,friend_count,same_class_active_d0_7,same_grade_active_d0_7,candidate_exposure_count_d0_7,pending_votes,activity_score,relationship_score,cluster_label,label_rule
1,11905,2.267668308042343,6.560769722131874,3.0806025455471104,75.35111297774044,72.6345233095338,64.43267534649307,14.003611927761444,161.1939521209576,280.1585048299034,107.54884502309953,6.560769722131874,0.8888888888888888,고활동·고관계·적체,초기 발신/수신 활동이 높고 관계망도 높으며 미확인 Ping 평균이 높은 군집
2,298048,-0.03896733797146775,-0.12160647830982234,0.11121670606182767,0.002855244792785055,0.0014494309641400042,60.758287255744044,15.306601621215375,128.23605258213442,0.05367591797294396,68.42060674790638,-0.03896733797146775,0.7777777777777777,저활동·고관계·비적체,초기 발신/수신 활동은 낮지만 관계망은 높고 미확인 Ping 평균은 낮은 군집
0,338658,-0.04542179443427903,-0.12360964718002834,-0.20617404612634035,0.00027166049524889415,0.0007027738898830088,49.7750473929451,8.55619238287594,66.87930891932274,0.02466795410118763,104.33141989854072,-0.04542179443427903,0.3333333333333333,저활동·저관계·적체,초기 발신/수신 활동과 관계망은 낮고 미확인 Ping 평균은 높은 군집
